as_of_date,store_id,city,state,region,product_id,product_name,category,sub_category,on_hand_qty,reorder_point,avg_daily_sales,days_of_supply,is_stockout_risk
2017-12-30,UnitedStates-South-Lafayette-Louisiana,Lafayette,Louisiana,South,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,7,2,0.0444,157.50,f
2017-12-30,UnitedStates-South-Lafayette-Louisiana,Lafayette,Louisiana,South,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,8,2,0.0444,180.00,f
2017-12-30,UnitedStates-South-Lafayette-Louisiana,Lafayette,Louisiana,South,OFF-LA-10000248,Avery 52,Office Supplies,Labels,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-South-Lafayette-Louisiana,Lafayette,Louisiana,South,OFF-PA-10004355,Xerox 231,Office Supplies,Paper,6,2,0.0444,135.00,f
2017-12-30,UnitedStates-South-Lafayette-Louisiana,Lafayette,Louisiana,South,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-South-Lafayette-Louisiana,Lafayette,Louisiana,South,TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-South-Lakeland-Florida,Lakeland,Florida,South,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-South-Lakeland-Florida,Lakeland,Florida,South,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-South-LittleRock-Arkansas,Little Rock,Arkansas,South,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,6,2,0.0444,135.00,f
2017-12-30,UnitedStates-South-LittleRock-Arkansas,Little Rock,Arkansas,South,OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,7,2,0.0556,126.00,f
2017-12-30,UnitedStates-South-LittleRock-Arkansas,Little Rock,Arkansas,South,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-South-LittleRock-Arkansas,Little Rock,Arkansas,South,OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-South-LittleRock-Arkansas,Little Rock,Arkansas,South,OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-South-LittleRock-Arkansas,Little Rock,Arkansas,South,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,2,2,0.0444,45.00,t
2017-12-30,UnitedStates-South-LittleRock-Arkansas,Little Rock,Arkansas,South,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,9,2,0.0444,202.50,f
2017-12-30,UnitedStates-South-LittleRock-Arkansas,Little Rock,Arkansas,South,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-South-Louisville-Kentucky,Louisville,Kentucky,South,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,3,2,0.0556,54.00,f
2017-12-30,UnitedStates-South-Louisville-Kentucky,Louisville,Kentucky,South,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-South-Louisville-Kentucky,Louisville,Kentucky,South,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-South-Louisville-Kentucky,Louisville,Kentucky,South,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,8,2,0.0889,90.00,f
2017-12-30,UnitedStates-South-Louisville-Kentucky,Louisville,Kentucky,South,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,2,2,0.0111,180.00,t
2017-12-30,UnitedStates-South-Louisville-Kentucky,Louisville,Kentucky,South,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,6,2,0.0111,540.00,f
2017-12-30,UnitedStates-South-Louisville-Kentucky,Louisville,Kentucky,South,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,4,2,0.0111,360.00,f
2017-12-30,UnitedStates-South-Louisville-Kentucky,Louisville,Kentucky,South,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-South-Louisville-Kentucky,Louisville,Kentucky,South,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,9,2,0.0889,101.25,f
2017-12-30,UnitedStates-South-Memphis-Tennessee,Memphis,Tennessee,South,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-South-Memphis-Tennessee,Memphis,Tennessee,South,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,3,2,0.0778,38.57,f
2017-12-30,UnitedStates-South-Memphis-Tennessee,Memphis,Tennessee,South,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-South-Memphis-Tennessee,Memphis,Tennessee,South,OFF-ST-10003716,Tennsco Double-Tier Lockers,Office Supplies,Storage,4,2,0.0444,90.00,f
2017-12-30,UnitedStates-South-Miami-Florida,Miami,Florida,South,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-South-Miami-Florida,Miami,Florida,South,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-South-Miami-Florida,Miami,Florida,South,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-South-Miramar-Florida,Miramar,Florida,South,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,1,2,0.0444,22.50,t
2017-12-30,UnitedStates-South-Miramar-Florida,Miramar,Florida,South,FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,1,2,0.0444,22.50,t
2017-12-30,UnitedStates-South-Miramar-Florida,Miramar,Florida,South,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,2,2,0.0444,45.00,t
2017-12-30,UnitedStates-South-Miramar-Florida,Miramar,Florida,South,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,6,2,0.0889,67.50,f
2017-12-30,UnitedStates-South-Miramar-Florida,Miramar,Florida,South,OFF-PA-10003309,Xerox 211,Office Supplies,Paper,2,2,0.0889,22.50,t
2017-12-30,UnitedStates-South-Miramar-Florida,Miramar,Florida,South,OFF-PA-10004609,Xerox 221,Office Supplies,Paper,6,2,0.0444,135.00,f
2017-12-30,UnitedStates-South-Miramar-Florida,Miramar,Florida,South,OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage,9,2,0.0556,162.00,f
2017-12-30,UnitedStates-South-Monroe-NorthCarolina,Monroe,North Carolina,South,OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-South-Montgomery-Alabama,Montgomery,Alabama,South,FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-South-Murfreesboro-Tennessee,Murfreesboro,Tennessee,South,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,0,2,0.0111,0.00,t
2017-12-30,UnitedStates-South-Nashville-Tennessee,Nashville,Tennessee,South,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,6,2,0.0111,540.00,f
2017-12-30,UnitedStates-South-Nashville-Tennessee,Nashville,Tennessee,South,TEC-MA-10001856,Okidata C610n Printer,Technology,Machines,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-South-NorthCharleston-SouthCarolina,North Charleston,South Carolina,South,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-South-Orlando-Florida,Orlando,Florida,South,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-South-Orlando-Florida,Orlando,Florida,South,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-South-Orlando-Florida,Orlando,Florida,South,OFF-PA-10002947,Xerox 1923,Office Supplies,Paper,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-South-Orlando-Florida,Orlando,Florida,South,TEC-CO-10003236,Canon Image Class D660 Copier,Technology,Copiers,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-South-PortOrange-Florida,Port Orange,Florida,South,OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,1,2,0.0111,90.00,t
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,6,2,0.0111,540.00,f
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,9,2,0.0556,162.00,f
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,2,2,0.0111,180.00,t
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,9,2,0.0444,202.50,f
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders,9,2,0.0556,162.00,f
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,3,2,0.0889,33.75,f
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-LA-10004409,Avery 492,Office Supplies,Labels,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-PA-10001215,Xerox 1963,Office Supplies,Paper,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,Storage,9,2,0.1333,67.50,f
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-ST-10004963,Eldon Gobal File Keepers,Office Supplies,Storage,4,2,0.0889,45.00,f
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,9,2,0.0556,162.00,f
2017-12-30,UnitedStates-South-Richmond-Kentucky,Richmond,Kentucky,South,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Technology,Copiers,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-South-Richmond-Virginia,Richmond,Virginia,South,FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings,4,2,0.0667,60.00,f
2017-12-30,UnitedStates-South-Salem-Virginia,Salem,Virginia,South,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-South-Salem-Virginia,Salem,Virginia,South,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-South-Springdale-Arkansas,Springdale,Arkansas,South,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-South-Springfield-Virginia,Springfield,Virginia,South,OFF-AR-10000246,Newell 318,Office Supplies,Art,0,2,0.0222,0.00,t
2017-12-30,UnitedStates-South-Springfield-Virginia,Springfield,Virginia,South,OFF-AR-10001177,Newell 349,Office Supplies,Art,4,2,0.0778,51.43,f
2017-12-30,UnitedStates-South-Summerville-SouthCarolina,Summerville,South Carolina,South,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,10,2,0.0889,112.50,f
2017-12-30,UnitedStates-South-Summerville-SouthCarolina,Summerville,South Carolina,South,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-South-Tallahassee-Florida,Tallahassee,Florida,South,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-South-Tallahassee-Florida,Tallahassee,Florida,South,OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-South-Tallahassee-Florida,Tallahassee,Florida,South,OFF-PA-10001685,Easy-staple paper,Office Supplies,Paper,6,2,0.0778,77.14,f
2017-12-30,UnitedStates-South-Tallahassee-Florida,Tallahassee,Florida,South,OFF-PA-10003651,Xerox 1968,Office Supplies,Paper,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-South-Tampa-Florida,Tampa,Florida,South,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-South-Tuscaloosa-Alabama,Tuscaloosa,Alabama,South,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-South-VirginiaBeach-Virginia,Virginia Beach,Virginia,South,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-South-VirginiaBeach-Virginia,Virginia Beach,Virginia,South,OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,6,2,0.0778,77.14,f
2017-12-30,UnitedStates-South-Wilmington-NorthCarolina,Wilmington,North Carolina,South,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,7,2,0.0444,157.50,f
2017-12-30,UnitedStates-South-Wilmington-NorthCarolina,Wilmington,North Carolina,South,OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,Paper,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-West-Albuquerque-NewMexico,Albuquerque,New Mexico,West,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-West-Albuquerque-NewMexico,Albuquerque,New Mexico,West,OFF-PA-10004239,Xerox 1953,Office Supplies,Paper,1,2,0.0111,90.00,t
2017-12-30,UnitedStates-West-Albuquerque-NewMexico,Albuquerque,New Mexico,West,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-West-Albuquerque-NewMexico,Albuquerque,New Mexico,West,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,2,2,0.0556,36.00,t
2017-12-30,UnitedStates-West-Anaheim-California,Anaheim,California,West,FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,5,2,0.0889,56.25,f
2017-12-30,UnitedStates-West-Anaheim-California,Anaheim,California,West,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,Storage,5,2,0.0444,112.50,f
2017-12-30,UnitedStates-West-Anaheim-California,Anaheim,California,West,OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,Supplies,2,2,0.0111,180.00,t
2017-12-30,UnitedStates-West-Bakersfield-California,Bakersfield,California,West,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,7,2,0.0444,157.50,f
2017-12-30,UnitedStates-West-Bellevue-Washington,Bellevue,Washington,West,OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,9,2,0.0667,135.00,f
2017-12-30,UnitedStates-West-Bellevue-Washington,Bellevue,Washington,West,OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,0,2,0.0333,0.00,t
2017-12-30,UnitedStates-West-Bellingham-Washington,Bellingham,Washington,West,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,5,2,0.1000,50.00,f
2017-12-30,UnitedStates-West-Bellingham-Washington,Bellingham,Washington,West,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,2,2,0.0556,36.00,t
2017-12-30,UnitedStates-West-Brentwood-California,Brentwood,California,West,OFF-ST-10003221,Staple magnet,Office Supplies,Storage,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-West-Brentwood-California,Brentwood,California,West,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-West-Brentwood-California,Brentwood,California,West,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,7,2,0.0778,90.00,f
2017-12-30,UnitedStates-West-Camarillo-California,Camarillo,California,West,OFF-LA-10002034,Avery 478,Office Supplies,Labels,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-West-Carlsbad-NewMexico,Carlsbad,New Mexico,West,OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,Art,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-West-Carlsbad-NewMexico,Carlsbad,New Mexico,West,OFF-LA-10001404,Avery 517,Office Supplies,Labels,2,2,0.0556,36.00,t
2017-12-30,UnitedStates-West-Carlsbad-NewMexico,Carlsbad,New Mexico,West,OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-West-Carlsbad-NewMexico,Carlsbad,New Mexico,West,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,5,2,0.0444,112.50,f
2017-12-30,UnitedStates-West-Chandler-Arizona,Chandler,Arizona,West,FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-West-Chandler-Arizona,Chandler,Arizona,West,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,6,2,0.0444,135.00,f
2017-12-30,UnitedStates-West-Chandler-Arizona,Chandler,Arizona,West,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-Chico-California,Chico,California,West,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,4,2,0.0444,90.00,f
2017-12-30,UnitedStates-West-Chico-California,Chico,California,West,FUR-FU-10004666,DAX Clear Channel Poster Frame,Furniture,Furnishings,2,2,0.0556,36.00,t
2017-12-30,UnitedStates-West-Chico-California,Chico,California,West,FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-West-Chico-California,Chico,California,West,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,1,2,0.0444,22.50,t
2017-12-30,UnitedStates-West-Chico-California,Chico,California,West,OFF-FA-10002780,Staples,Office Supplies,Fasteners,3,2,0.0556,54.00,f
2017-12-30,UnitedStates-West-Chico-California,Chico,California,West,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,4,2,0.0111,360.00,f
2017-12-30,UnitedStates-West-Coachella-California,Coachella,California,West,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,Storage,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-West-Coachella-California,Coachella,California,West,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,3,2,0.0111,270.00,f
2017-12-30,UnitedStates-West-CostaMesa-California,Costa Mesa,California,West,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-West-Danville-California,Danville,California,West,FUR-FU-10002508,Document Clip Frames,Furniture,Furnishings,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-West-Danville-California,Danville,California,West,OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,7,2,0.0556,126.00,f
2017-12-30,UnitedStates-West-Danville-California,Danville,California,West,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,7,2,0.0667,105.00,f
2017-12-30,UnitedStates-West-Danville-California,Danville,California,West,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,Envelopes,8,2,0.0778,102.86,f
